Date,Open,High,Low,Close,Volume
1985-09-03,1.3710378408432007,1.4313979669388281,1.3710378408432007,1.3710378408432007,7541.0
1985-09-04,1.3710378408432007,1.4313979669388281,1.3710378408432007,1.3710378408432007,754.0
1985-09-05,1.3710378408432007,1.3710378408432007,1.3710378408432007,1.3710378408432007,0.0
1985-09-06,1.3796608448028562,1.43139813733453,1.3796608448028562,1.3796608448028564,13573.0
1985-09-09,1.4313989877700806,1.4831363110403948,1.4313989877700806,1.4313989877700806,7541.0
1985-09-10,1.4313989877700806,1.4831363110403948,1.4313989877700806,1.4313989877700806,2262.0
1985-09-11,1.4486434459686282,1.517626390432275,1.4486434459686282,1.448643445968628,754.0
1985-09-12,1.465889573097229,1.5176268594428892,1.465889573097229,1.465889573097229,1508.0
1985-09-13,1.465889573097229,1.5176268594428892,1.465889573097229,1.465889573097229,2262.0
1985-09-16,1.465889573097229,1.465889573097229,1.465889573097229,1.465889573097229,0.0
1985-09-17,1.465889573097229,1.5176268594428892,1.465889573097229,1.465889573097229,14327.0
1985-09-18,1.465889573097229,1.5176268594428892,1.465889573097229,1.465889573097229,33932.0
1985-09-19,1.4831349849700928,1.5176265856566957,1.4831349849700928,1.4831349849700928,5278.0
1985-09-20,1.4831349849700928,1.5176265856566957,1.4831349849700928,1.4831349849700928,3016.0
1985-09-23,1.4831349849700928,1.5348722619821316,1.4831349849700928,1.4831349849700928,3770.0
1985-09-24,1.4831349849700928,1.5348722619821316,1.4831349849700928,1.4831349849700928,12065.0
1985-09-25,1.4831349849700928,1.5348722619821316,1.4831349849700928,1.4831349849700928,1508.0
1985-09-26,1.4831349849700928,1.5348722619821316,1.4831349849700928,1.4831349849700928,6032.0
1985-09-30,1.4831349849700928,1.5348722619821316,1.4831349849700928,1.4831349849700928,12819.0
1985-10-01,1.4831349849700928,1.5521181863432985,1.4831349849700928,1.4831349849700928,9049.0
1985-10-02,1.5003807544708252,1.5521180261428484,1.5003807544708252,1.5003807544708252,8295.0
1985-10-03,1.5003807544708252,1.5521180261428484,1.5003807544708252,1.5003807544708252,21113.0
1985-10-04,1.5176266431808474,1.5521182451748206,1.5176266431808474,1.5176266431808472,7541.0
1985-10-07,1.5176266431808474,1.5521182451748206,1.5176266431808474,1.5176266431808472,754.0
1985-10-08,1.5176266431808474,1.5521182451748206,1.5176266431808474,1.5176266431808472,2262.0
1985-10-09,1.5176266431808474,1.5866095991330535,1.5176266431808474,1.5176266431808472,10557.0
1985-10-10,1.552118182182312,1.6038554590556513,1.552118182182312,1.552118182182312,18097.0
1985-10-11,1.552118182182312,1.552118182182312,1.552118182182312,1.552118182182312,0.0
1985-10-14,1.5693633556365967,1.6038549451796078,1.5693633556365967,1.5693633556365967,1508.0
1985-10-15,1.5866099596023562,1.6211015694326387,1.5866099596023562,1.586609959602356,17343.0
1985-10-16,1.5866099596023562,1.6211015694326387,1.5866099596023562,1.586609959602356,754.0
1985-10-17,1.5866099596023562,1.6211015694326387,1.5866099596023562,1.586609959602356,7541.0
1985-10-18,1.5866099596023562,1.6211015694326387,1.5866099596023562,1.586609959602356,21113.0
1985-10-21,1.586609026390277,1.6211006159332881,1.5693633556365967,1.5693633556365967,1508.0
1985-10-22,1.5693633556365967,1.6211006159332881,1.5693633556365967,1.5693633556365967,754.0
1985-10-23,1.5866099596023562,1.6211015694326387,1.5866099596023562,1.586609959602356,17343.0
1985-10-24,1.5866099596023562,1.6211015694326387,1.5866099596023562,1.586609959602356,3016.0
1985-10-25,1.586609026390277,1.6211006159332881,1.5693633556365967,1.5693633556365967,2262.0
1985-10-28,1.5693633556365967,1.5693633556365967,1.5693633556365967,1.5693633556365967,0.0
1985-10-29,1.569363858461515,1.6211011353348543,1.552118182182312,1.552118182182312,1508.0
1985-10-30,1.552118182182312,1.6211011353348543,1.552118182182312,1.552118182182312,8295.0
1985-10-31,1.552118182182312,1.6038554590556513,1.552118182182312,1.552118182182312,3016.0
1985-11-01,1.552118182182312,1.6211011353348543,1.552118182182312,1.552118182182312,1508.0
1985-11-04,1.552118182182312,1.6211011353348543,1.552118182182312,1.552118182182312,3016.0
1985-11-05,1.552118182182312,1.6211011353348543,1.552118182182312,1.552118182182312,2262.0
1985-11-06,1.552118182182312,1.6211011353348543,1.552118182182312,1.552118182182312,24130.0
1985-11-07,1.552118182182312,1.6211011353348543,1.552118182182312,1.552118182182312,754.0
1985-11-08,1.552118182182312,1.6211011353348543,1.552118182182312,1.552118182182312,754.0
1985-11-11,1.552118182182312,1.6211011353348543,1.552118182182312,1.552118182182312,754.0
1985-11-12,1.552118182182312,1.6211011353348543,1.552118182182312,1.552118182182312,3016.0
