Date,Open,High,Low,Close,Volume
2024-04-11,181.0695200198696,181.56838484813943,177.4550982730876,178.3681182861328,1301400.0
2024-04-12,177.89751661980216,178.1516599507415,173.73716372181568,174.885498046875,1803400.0
2024-04-15,174.3113178810265,175.0925626086439,171.4781262283245,171.84523010253906,2005700.0
2024-04-16,172.38175139022457,173.40771774580347,170.99810289281774,172.54176330566406,1620900.0
2024-04-17,173.4547706436632,173.5771386015543,169.84034863110915,171.73226928710938,1736000.0
2024-04-18,172.53234385351203,174.3677914169931,171.30870735704585,174.00070190429688,1415600.0
2024-04-19,174.1324922553524,174.71606682260648,172.09937430419674,174.1513214111328,1740300.0
2024-04-22,174.97962103256563,175.49731510853707,173.90658893075116,175.38436889648438,1631700.0
2024-04-23,174.91371550619647,177.17272559869986,174.91371550619647,176.0902862548828,1288200.0
2024-04-24,174.97020046292823,177.79397045115934,174.0571803510719,177.08802795410156,1629900.0
2024-04-25,177.70925577312488,178.0951744409214,174.90431501895085,176.1561737060547,1316500.0
2024-04-26,175.48788541973337,177.0033091428363,175.03608626647596,175.22433471679688,1186500.0
2024-04-29,176.21266103956478,181.2860337300708,175.8549789221192,181.1636657714844,2960300.0
2024-04-30,182.50965900466497,186.09585891179424,181.94491363115336,182.5284881591797,3133700.0
2024-05-01,181.03190926279183,183.5638921736905,179.9588771611868,182.32142639160156,1794000.0
2024-05-02,184.16627444456736,184.92869001179292,182.72615295926653,184.37335205078125,2347600.0
2024-05-03,184.48630698676303,187.36655009377057,180.35419078742436,186.29351806640625,3396000.0
2024-05-06,186.31232892816743,187.00884960236175,182.6884853660457,184.947509765625,1775000.0
2024-05-07,186.30294030535356,188.0819293381116,184.81576728990143,186.5194396972656,2047300.0
2024-05-08,187.93130421750172,189.6538055924518,185.4652020538759,188.21368408203125,2027400.0
2024-05-09,188.6278315822533,188.6278315822533,187.20653917606336,188.33604431152344,1470900.0
2024-05-10,188.75961566671535,192.95762694309627,188.71256432082575,192.75054931640625,1785100.0
2024-05-13,193.5788528828409,197.88038845590745,193.55061633134437,197.2026824951172,2284400.0
2024-05-14,197.6639056115806,199.471116739394,194.68012361703157,196.61911010742188,2094600.0
2024-05-15,196.71323698506308,197.01443165153373,193.23999756857071,193.34353637695312,1470700.0
2024-05-16,193.7983552460425,197.3422822014348,193.57093167449173,197.2570037841797,1299800.0
