Date,Open,High,Low,Close,Volume
2024-04-11,79.4800033569336,80.41500091552734,78.2699966430664,78.44000244140625,1630800.0
2024-04-12,78.43000030517578,79.63600158691406,76.91000366210938,77.0199966430664,1710200.0
2024-04-15,77.37000274658203,77.37000274658203,76.08999633789062,76.1500015258789,1642400.0
2024-04-16,76.2699966430664,76.5,75.75,76.26000213623047,1002400.0
2024-04-17,76.87000274658203,76.87000274658203,75.05000305175781,75.27999877929688,3373000.0
2024-04-18,74.2300033569336,74.44000244140625,71.80999755859375,72.56999969482422,4169500.0
2024-04-19,72.5,73.80999755859375,72.37999725341797,73.73999786376953,1754800.0
2024-04-22,74.06999969482422,74.44000244140625,73.01000213623047,74.0199966430664,1626800.0
2024-04-23,74.19999694824219,75.11000061035156,73.69999694824219,74.91999816894531,1669200.0
2024-04-24,74.55000305175781,75.94000244140625,74.4800033569336,75.77999877929688,1319700.0
2024-04-25,76.19999694824219,77.13999938964844,75.66000366210938,76.37999725341797,1968300.0
2024-04-26,76.16999816894531,76.91500091552734,76.16999816894531,76.6500015258789,1101600.0
2024-04-29,76.25,76.88999938964844,75.22000122070312,75.52999877929688,1106400.0
2024-04-30,75.38999938964844,76.44000244140625,74.66999816894531,74.68000030517578,2192800.0
2024-05-01,74.51000213623047,75.79000091552734,74.06999969482422,75.25,1418300.0
2024-05-02,75.18000030517578,76.0999984741211,74.19999694824219,75.23999786376953,2055700.0
2024-05-03,75.30000305175781,75.70999908447266,73.93000030517578,73.9800033569336,1261900.0
2024-05-06,74.2699966430664,76.3499984741211,74.18000030517578,76.3499984741211,1647100.0
2024-05-07,76.7300033569336,77.5,76.47000122070312,77.04000091552734,1225500.0
2024-05-08,76.95999908447266,77.4800033569336,75.75,76.16000366210938,981300.0
2024-05-09,76.30000305175781,78.17500305175781,76.16799926757812,77.73999786376953,966200.0
2024-05-10,78.01000213623047,78.7699966430664,77.78500366210938,78.08000183105469,1104600.0
2024-05-13,78.2300033569336,80.5199966430664,77.70999908447266,78.47000122070312,2000200.0
2024-05-14,79.08000183105469,79.08999633789062,77.0,77.73999786376953,1229300.0
2024-05-15,77.47000122070312,78.52799987792969,77.0999984741211,77.2699966430664,1025100.0
2024-05-16,78.19000244140625,80.5,78.12000274658203,79.79000091552734,1535200.0
2024-05-17,79.73999786376953,79.95999908447266,79.04000091552734,79.76000213623047,910200.0
2024-05-20,79.69999694824219,80.77999877929688,79.37999725341797,80.69000244140625,1911300.0
2024-05-21,81.0,81.19000244140625,79.75,80.47000122070312,1405500.0
2024-05-22,80.08999633789062,81.06999969482422,79.7699966430664,80.48999786376953,2722200.0
2024-05-23,80.61000061035156,85.11000061035156,80.19999694824219,83.19999694824219,3270400.0
2024-05-24,85.1500015258789,88.3499984741211,83.70999908447266,88.13999938964844,2706200.0
2024-05-28,87.2300033569336,87.5,85.80000305175781,87.12999725341797,2123900.0
2024-05-29,86.53500366210938,87.61499786376953,84.81999969482422,84.8499984741211,2059500.0
