Date,Open,High,Low,Close,Volume
2024-04-11,31.90508072554222,32.586886863057046,31.72151804766852,32.37710189819336,81000.0
2024-04-12,32.377100937381115,32.377100937381115,32.00402970737658,32.19056701660156,47600.0
2024-04-15,32.20832764086071,32.465924026294275,31.54213219549853,31.853025436401367,42900.0
2024-04-16,31.5510140193145,31.737547914946585,31.33783000398857,31.54212951660156,42800.0
2024-04-17,31.52436941651952,31.52436941651952,31.071354624032253,31.213476181030273,48600.0
2024-04-18,31.249005540092455,31.60431110546496,31.177943071639955,31.48883628845215,37700.0
2024-04-19,31.48884024386275,32.350450757186394,31.48884024386275,32.297157287597656,53600.0
2024-04-22,32.21721395717954,32.421513498639705,31.97738317674053,32.06620788574219,69700.0
2024-04-23,32.02179791112445,32.37710355042854,32.02179791112445,32.33269119262695,55500.0
2024-04-24,32.06620554392767,32.368214276301046,32.01291207779691,32.243858337402344,38000.0
2024-04-25,32.00402945049824,32.13726990052586,31.75531755812177,31.870792388916016,32200.0
2024-04-26,31.968498900078167,32.15503280360388,31.471071768897808,31.55989646911621,46900.0
2024-04-29,31.595428126728255,32.066205143377054,31.595428126728255,32.03955841064453,32300.0
2024-04-30,31.746431278955395,32.554748186146085,31.746431278955395,32.3415641784668,58800.0
2024-05-01,32.430387480787836,32.98999251205504,32.430387480787836,32.71463394165039,56700.0
2024-05-02,32.99888294098504,32.99888294098504,32.483690161916165,32.972232818603516,54700.0
2024-05-03,33.043290770364486,33.043290770364486,31.790843620131515,31.959611892700195,58500.0
2024-05-06,32.083969159267625,32.25274082733328,31.95961322813188,31.977378845214844,74400.0
2024-05-07,32.17279868163131,32.7768161356496,32.17279868163131,32.26162338256836,45000.0
2024-05-08,31.99514879622995,32.33268878963805,31.99514879622995,32.06620788574219,62500.0
2024-05-09,32.25274518696748,32.687991004775185,32.25274518696748,32.6169319152832,35800.0
2024-05-10,32.83010321870883,32.96334363265778,32.45703548116291,32.76792526245117,39100.0
2024-05-13,32.90116958645973,32.90116958645973,32.34156452519147,32.55474853515625,33200.0
2024-05-14,32.83899496673925,32.84787608168822,32.314921085173914,32.56363296508789,76900.0
2024-05-15,32.901168110547054,33.61177579781103,32.86563687907267,33.14099884033203,101800.0
2024-05-16,33.27423612405133,33.78942881894104,33.13211458553774,33.673954010009766,61700.0
2024-05-17,33.75390295610014,33.86937778339885,33.54960342376876,33.84272766113281,52400.0
2024-05-20,33.753906074061454,33.78943731473478,33.149888536397334,33.32754135131836,64300.0
2024-05-21,33.29200234174618,33.5673643100386,33.1942931469184,33.549598693847656,40400.0
2024-05-22,33.30089115620869,33.531837419706655,32.776817270270165,32.88340759277344,51000.0
2024-05-23,32.83011000921042,32.83011000921042,32.18168019665774,32.46592330932617,68300.0
2024-05-24,32.572515467599295,32.572515467599295,32.09285730568146,32.19944763183594,59000.0
2024-05-28,32.359329519260655,32.42150748171164,31.7286653924322,31.915199279785156,60500.0
2024-05-29,31.73755066192335,31.746435165405273,31.400010686960975,31.746435165405273,73500.0
2024-05-30,31.932971379712153,32.226095635291216,31.897440140113023,31.95073699951172,43800.0
2024-05-31,32.06620655872986,32.45704339443202,32.05732544357541,32.32380294799805,48500.0
2024-06-03,32.332689409098485,32.492576599121094,32.1195053595865,32.492576599121094,41900.0
2024-06-04,32.30603431216058,32.759049076972474,32.288268695065504,32.63469314575195,50100.0
